label,review
0,"Paxil Lovers . Music for the paxil overdosed and misguided. A little talent in the drum department does not mean this band is progressive. After I heard this I thought I needed paxil. I honestly cannot believe King Crimson opened for this garbage. I guess they thought they could ride the coattails of this popular band. Yes, millions can be wrong including pedroza, daniel aka pebozo."
0,"Mind numbingly mindless . After 3 hours of playing this game my brain went into shut down mode, kinda like from staring at a wall for 3 hours. Belive me this game is just pretty, and if you like killing things mind-lessly then, by all means play this game! The Maximum IQ you can have to enjoy this game is 125. If your IQ is higher than 125, then you will not like it in most cases."
1,For Movie Lovers . I love this game. I play it with my family all the time. Since we watch alot of movies together we have alot of fun playing. Some of the questions are really challenging so it makes us think harder. Now we pay closer attention to the movies we watch so we'll be better the next time we play Movie Mania. It's really a fun game!
0,The Sex Pistols . Sex PistolsThe recording is rough but ok if your a Sex Pistols fan. The packaging is far greater than the quality of the CD inside. Recommended for the experienced ear of a true Sex Pistols fan.
1,Great for the times a computer is ineffective . This product is complete and easy to use.There are times when a computer search just doesn't meet my needs.This product allows me to look up verses by content without fail.
0,"OK Change From Metal Brushes . These have a very different feel from the metal brushes I have used, but they have some practical advantages.One minor downside on this particular set was that the end caps came off in my hands as soon as I started playing. They were very poorly glued on, but remounting with more and better glue solved this problem. I did not experience this with another set I bought."
0,"This man's retarded - and so is anyone who gave this more than a 1-star... . Obviously, you all have no life to speak of...I would've given it a lower rating (like a MINUS 3-star!), but I couldn't find it!"
1,"Fabulous tales with a twist . I first read ""The Lottery"" in high school and it has stayed with me ever since. I bought this book for the title story, and it is the most powerful of the stories, though the others are also very entertaining. Hopefully it will also stay with you.Ms Jackson is a phenomenally talented writer. You know immediately that there is something wrong with the simple village lottery, and the suspense and horror builds with every word. That this can be achieved in the space of a short story is amazing - we have a very lttle time before we are faced with the shocking truth.""The Lottery"" is the finest short story of its genre, and stands alone as one of the greatest stories ever written. Shirley Jackson is a master, and her novels ""The Haunting of Hill House"" and ""We Have Always Lived in the Castle"" are also engrossing reads. But ""The Lottery""? Well, you will never forget the twist in the tale."
1,"Michael Swango, aka Killer . Good Book. Very Interesting. Michael Swango - guilty of all charges including murder. I am appalled by what he got away with in the medical field. I am appalled that the doctors and hospitals allowed him to get away with it, and they should have been the ones to 'blow the whistle' on him. Unbelievable! I didn't think this could ever happen in the United States and in the medical field."
1,"Nice . Pick holder. Will hold about 8-10 picks depending on the type of pick you prefer. Obviously thick picks will mean less storage, thin ones will mean more. Overall it is great for the boyfriend who is constantly losing his picks."
